# Constructed from biom file
#OTU ID	CTRL-neg-extraction-PUF	ctrl-PCR-neg-PUF	PUF-BOT-10	PUF-BOT-3	PUF-BOU-7	PUF-IPEX-1	PUF-IPEX-3	PUF-IPEX-8	PUF-JD-10	PUF-JD14	PUF-MBO-4
9a915763a44d3fc386ec86ee3397cc56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0
1b62e3ce536bbf2fdb3504e106adf4dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0
fe7998f1d0b6094f1264284a45bbe674	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	46.0	0.0	0.0
c1d3a60fd01c1a6a9e7caab084de0b3c	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0
3d5a4e6786c587bb3489b2ec767356d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0
7970c113788b8dd3c3d4ab8cd0cff958	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
32aa17b703203ff6861153754faa29b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0
286fb24001cd4b21de9e8c224afbb2e3	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
87e30c3f3485f697a459ff0bff3ae47f	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
affa37f15c849a7e64a007958fa726db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
9a4e8fcb141854d158a02347f61b6677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
44e48f065728f5ef68fd94d54962a046	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945bd633c00552164446ce1c2ba94461	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0
cd5a2d3f570c6bb283d568eabe5c52ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
0654cc62f2b2d1f6652ba8acca4ba9fb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
6157d820f71020bf6f284c0c5a58809d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0
21e486e5b0390082e16f41592cd6db47	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	36.0	0.0	0.0
915e2bc8d87e1cd14f11b9053f8599bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
deed017c39889c75c320fbcba3ef4475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
24c7b169fd1a4bbd0df611e175020c64	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
5bd0829f54356d08853ef68b80d6fdae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0
599e9bf055917fc15f72c7b50697f4e3	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
6d33d1750c1d9bfbcbecf53b8d67be8e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
39de0161bcdd43c5e9fda074676f6950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
4a0760125d5184dfe898040853683164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
915a47b4d3aa9b7794496314e638d3f4	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
f31c8c55f8c5c4dbdda880dcbad99ed0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
8de0ceea0aa3a9d75a939710230d8692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0
cc5845e4e658472e1171bcb9f1d1a812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
6054764396456af05a8ec58302d41c02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
772e7735929f1c930c6f49b34f2f2409	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	34.0	0.0	0.0
